feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
73.232,74.529,73.826,72.09,90.0,71.521,-212.158,-0.265,-0.878,N
74.654,71.113,73.512,74.966,90.0,70.953,-716.079,0.996,1.561,N
75.834,74.689,73.56,73.629,90.0,70.091,-843.273,0.17,5.04,N
74.506,73.34,74.557,74.768,90.0,69.746,-186.978,-0.561,5.21,N
72.578,73.33,71.392,72.994,90.0,70.247,-254.981,-0.304,0.498,N
75.966,71.895,73.401,73.408,90.0,72.188,-8.817,-1.337,-0.44,N
75.896,73.118,74.268,74.851,90.0,72.082,-203.729,0.646,3.768,N
75.88,72.84,73.025,72.321,90.0,71.509,-439.067,0.466,-1.205,N
73.681,74.826,72.22,73.599,90.0,70.649,-773.75,-1.689,0.043,N
72.368,73.135,72.236,74.112,90.0,71.739,-239.336,-1.613,3.682,N
74.762,72.152,74.745,71.698,90.0,72.382,-655.848,-1.371,1.857,N
75.139,73.692,73.526,74.616,90.0,70.054,-253.382,-1.182,3.553,N
72.731,73.982,74.386,73.88,90.0,71.596,-892.862,-386.7,2.159,O
72.833,72.279,75.06,72.479,90.0,72.705,-796.591,-190.706,-0.17,O
73.261,72.856,75.681,75.367,90.0,71.962,-381.54,-593.776,2.249,O
74.487,74.066,73.186,74.74,90.0,71.338,-162.278,-111.498,1.037,O
75.661,75.513,72.429,75.978,90.0,70.337,-634.4,-623.771,2.02,O
72.412,75.826,74.221,74.795,90.0,70.288,-840.6,-714.039,3.417,O
74.438,73.649,73.854,75.563,90.0,72.043,-757.643,-493.315,5.449,O
73.468,72.435,73.107,72.935,90.0,71.285,-586.519,-189.545,4.313,O
72.332,73.862,73.424,73.499,90.0,73.811,-322.811,-901.297,-0.828,O
75.926,72.111,75.125,75.999,90.0,72.228,-740.025,-920.957,3.601,O
75.973,74.437,72.255,74.562,90.0,72.26,-679.131,-450.949,3.446,O
72.918,74.914,75.65,74.541,90.0,70.882,-643.434,-945.059,4.003,O
75.275,72.317,73.896,74.071,90.0,71.157,-980.088,-931.221,1.811,O
75.674,75.202,74.611,73.283,90.0,72.354,-108.821,-123.279,4.976,O
74.26,73.246,72.805,73.226,90.0,70.272,-526.4,-33.635,5.256,O
73.927,72.887,74.859,75.138,90.0,72.844,-314.475,-967.778,5.65,O
73.201,75.637,73.932,74.982,90.0,72.018,-66.663,-86.391,4.449,O
72.577,72.54,74.851,72.67,90.0,73.628,-795.02,-403.281,0.222,O
75.373,72.153,73.845,75.19,90.0,72.627,-548.013,-309.783,4.497,O
74.591,75.549,72.449,73.921,90.0,70.797,-928.912,-767.456,5.826,O
74.94,72.119,74.277,75.789,90.0,71.355,-734.898,-419.613,1.236,O
72.52,72.414,72.801,72.249,90.0,70.359,-848.345,-519.548,1.127,O
72.524,75.239,75.128,73.22,90.0,73.784,-857.299,-939.794,4.439,O
75.729,75.412,75.103,73.382,90.0,73.11,-511.155,-569.157,3.109,O
75.505,72.195,75.98,74.713,90.0,72.66,-479.446,-612.948,0.842,O
72.587,74.547,74.172,72.61,90.0,73.203,-689.835,-892.512,0.693,O
75.744,73.989,72.492,72.119,90.0,71.507,-266.916,-529.924,-0.217,O
72.118,75.413,72.506,75.228,90.0,70.598,-96.197,-516.548,2.252,O
72.695,72.858,73.093,74.397,90.0,72.427,-938.964,-311.257,-0.823,O
72.096,75.795,72.476,74.065,90.0,73.737,-145.291,-457.984,1.069,O
75.256,72.987,73.021,74.175,90.0,71.475,-346.286,-658.511,3.663,O
74.908,72.752,72.723,75.923,90.0,72.164,-342.555,-476.142,2.119,O
73.564,73.118,72.087,73.762,90.0,73.727,-750.632,-617.329,0.388,O
72.733,72.711,75.145,74.464,90.0,70.901,-437.505,-595.381,3.217,O
73.529,74.249,73.97,74.798,90.0,71.531,-895.22,-154.178,0.584,O
73.169,74.311,75.221,72.647,90.0,71.829,-193.488,-591.334,1.747,O
72.203,73.596,73.388,72.879,90.0,72.705,-211.194,-92.209,4.145,O
74.281,75.68,73.62,74.227,90.0,72.329,-541.507,-135.573,5.117,O
75.19,75.176,74.03,75.47,90.0,70.671,-494.71,-448.737,3.891,O
74.28,74.228,73.194,75.687,90.0,72.636,-817.238,-188.029,4.81,O
75.466,75.523,72.116,72.264,90.0,70.656,-630.149,-980.105,3.525,O
75.049,73.887,75.726,72.429,90.0,73.216,-224.643,-538.402,-0.593,O
73.544,74.818,72.418,75.572,90.0,71.127,-66.702,-792.984,-0.082,O
72.21,74.482,73.646,75.301,90.0,71.954,-792.952,-206.329,0.475,O
74.081,72.284,73.289,75.206,90.0,70.527,-854.321,-908.155,5.238,O
72.055,75.184,75.51,73.471,90.0,73.85,-340.766,-643.183,0.884,O
75.305,72.013,73.196,75.425,90.0,72.19,-183.835,-844.964,4.5,O
75.967,73.02,72.065,74.751,90.0,71.525,-742.606,-923.569,0.595,O
73.124,72.888,74.213,72.366,90.0,73.394,-432.237,-159.758,3.339,O
75.543,74.415,74.268,73.95,90.0,70.013,-710.591,-193.833,5.961,O
74.454,73.657,72.682,74.788,90.0,70.226,-59.473,-767.111,5.001,O
72.782,72.984,73.2,73.305,90.0,71.79,-27.705,-266.962,-0.172,O
74.926,74.219,72.658,74.638,90.0,72.061,-176.259,-430.146,-0.293,O
74.354,72.322,72.444,74.873,90.0,73.148,-248.156,-40.356,-0.465,O
75.279,75.882,75.771,75.696,90.0,72.837,-61.55,-425.216,1.519,O
74.054,75.318,73.223,72.795,90.0,70.793,-39.601,-93.91,4.028,O
73.04,73.911,73.913,73.829,90.0,73.644,-564.656,-250.8,5.92,O
75.213,74.954,72.991,75.989,90.0,70.361,-248.844,-250.25,1.002,O
74.537,72.015,73.162,73.574,90.0,70.439,-64.494,-663.462,3.596,O
75.884,74.94,74.525,74.613,90.0,71.788,-446.779,-129.71,-0.486,O
72.529,75.378,75.027,74.471,90.0,73.515,-748.633,-841.515,3.769,O
74.2,74.402,72.078,73.653,90.0,73.047,-880.025,-853.4,1.971,O
75.715,74.983,74.348,73.263,90.0,70.959,-572.82,-402.908,-0.264,O
75.164,74.77,75.919,73.714,90.0,72.365,-244.168,-168.182,5.124,O
75.819,74.718,74.135,75.126,90.0,70.785,-243.431,-449.211,5.962,O
74.871,75.619,75.762,75.261,90.0,73.31,-55.056,-763.835,1.45,O
73.699,74.127,75.988,74.111,90.0,70.577,-386.256,-664.673,5.634,O
72.074,72.091,73.079,73.833,90.0,73.402,-535.73,-512.291,0.66,O
75.928,73.008,75.802,75.186,90.0,70.665,-25.843,-68.9,0.004,O
74.341,72.468,73.065,72.873,90.0,73.367,-451.695,-411.361,0.744,O
72.611,73.789,72.117,73.872,90.0,70.032,-472.998,-508.433,1.463,O
75.785,75.527,75.056,72.777,90.0,70.643,-28.661,-786.464,0.795,O
75.576,74.184,73.533,75.954,90.0,71.482,-901.534,-960.112,-0.371,O
72.332,73.332,75.502,75.161,90.0,73.348,-77.42,-488.203,-0.844,O
72.035,75.399,73.737,73.096,90.0,70.295,-239.007,-85.881,0.943,O
75.645,75.896,74.23,74.038,90.0,73.993,-741.797,-735.3,2.428,O
73.823,73.568,75.707,75.927,90.0,71.547,-971.688,-708.101,0.966,O
73.309,75.332,75.683,75.607,90.0,72.462,-657.474,-230.214,0.477,O
74.517,72.208,72.17,75.025,90.0,72.55,-108.129,-655.786,3.398,O
74.703,72.279,74.434,72.08,90.0,73.229,-394.303,-12.658,2.759,O
73.467,75.512,72.777,73.707,90.0,72.229,-26.857,-270.968,1.308,O
75.898,72.644,74.177,72.468,90.0,70.401,-592.091,-71.091,-0.29,O
73.676,72.844,74.907,72.742,90.0,72.075,-919.134,-688.644,5.357,O
74.18,74.695,73.493,74.747,90.0,71.51,-864.372,-408.774,1.844,O
75.008,74.899,75.618,74.195,90.0,70.369,-488.315,-699.797,1.325,O
75.97,75.931,74.711,75.255,90.0,72.034,-738.125,-623.501,4.815,O
75.202,75.407,73.326,72.068,90.0,72.787,-805.759,-872.863,2.102,O
74.127,75.974,73.109,73.796,90.0,70.189,-763.528,-222.074,5.601,O
73.931,75.356,73.421,75.681,90.0,72.715,-496.757,-591.149,5.742,O
75.693,72.596,73.214,73.737,90.0,72.997,-477.851,-390.349,-0.965,O
75.308,72.94,75.53,72.593,90.0,72.522,-591.972,-875.885,4.49,O
73.559,73.197,73.855,72.538,90.0,72.283,-896.688,-113.174,2.382,O
75.543,73.38,72.795,75.334,90.0,73.089,-253.299,-44.91,3.901,O
74.014,72.642,74.282,72.99,90.0,72.598,-213.437,-507.915,1.054,O
72.817,74.62,72.807,74.038,90.0,71.117,-733.835,-381.544,-0.299,O
73.604,73.227,72.976,72.235,90.0,73.512,-247.695,-573.025,3.272,O
75.584,73.607,75.24,75.978,90.0,72.546,-366.613,-440.682,2.507,O
75.12,72.319,73.878,75.819,90.0,73.609,-715.8,-325.663,0.067,O
74.748,74.355,75.146,74.508,90.0,72.026,-313.147,-70.787,5.013,O
72.214,75.383,74.736,72.334,90.0,71.737,-115.181,-961.302,2.061,O
75.36,76.964,65.414,65.688,90.0,69.916,61.707,-440.585,385.344,P
76.368,74.524,66.03,63.741,90.0,67.167,809.386,-447.466,261.789,P
77.149,74.037,65.94,65.791,90.0,66.052,166.71,-659.881,717.742,P
76.97,74.406,68.594,66.791,90.0,69.512,649.571,-101.158,643.533,P
77.128,76.011,68.835,64.247,90.0,68.397,401.099,-409.851,766.053,P
74.94,74.586,67.849,66.226,90.0,69.333,40.093,-826.989,925.594,P
75.688,75.311,65.474,66.498,90.0,67.509,42.023,-877.61,205.295,P
75.985,74.597,66.294,65.873,90.0,68.535,478.519,-103.128,247.164,P
75.124,75.099,65.595,63.016,90.0,69.416,948.718,-24.353,552.431,P
75.597,76.862,67.658,64.269,90.0,68.981,272.511,-850.434,858.885,P
75.792,75.859,66.711,65.086,90.0,67.75,526.714,-609.386,915.668,P
75.65,73.951,66.562,66.861,90.0,69.683,411.784,-899.424,279.063,P
74.844,73.6,65.576,64.281,90.0,66.402,889.355,-405.874,949.082,P
74.543,73.398,66.302,64.241,90.0,66.272,506.288,-196.194,155.01,P
77.643,73.145,65.338,64.301,90.0,66.443,324.968,-846.222,294.281,P
76.583,74.097,65.423,66.765,90.0,69.243,647.191,-36.062,800.903,P
74.098,76.65,68.702,65.334,90.0,69.149,338.45,-774.16,129.052,P
76.267,76.281,67.51,66.151,90.0,68.592,427.881,-346.261,173.34,P
75.547,74.674,65.722,64.843,90.0,68.579,587.707,-626.619,285.01,P
77.846,73.134,66.819,63.736,90.0,69.835,831.493,-73.838,708.013,P
74.416,76.576,67.115,63.702,90.0,66.924,118.113,-164.358,186.916,P
75.366,76.396,68.256,63.149,90.0,67.19,688.525,-851.338,70.929,P
75.51,74.932,66.434,66.705,90.0,68.927,477.543,-887.004,580.626,P
74.622,73.259,67.123,63.281,90.0,69.931,885.523,-745.672,643.32,P
75.06,76.201,65.049,63.436,90.0,69.357,789.862,-792.832,527.962,P
74.818,75.617,65.836,64.227,90.0,66.74,378.19,-905.177,413.489,P
75.12,73.705,68.307,63.783,90.0,67.294,842.112,-92.757,364.99,P
74.542,76.209,65.541,63.231,90.0,67.085,567.041,-522.717,309.399,P
74.194,76.243,68.862,65.157,90.0,68.279,148.32,-810.522,16.975,P
74.297,76.673,66.635,65.038,90.0,69.348,819.653,-320.849,844.906,P
77.719,73.551,65.786,63.029,90.0,69.041,584.493,-566.524,714.584,P
75.859,76.236,66.071,63.024,90.0,68.425,640.785,-463.951,690.952,P
77.711,74.871,66.782,65.89,90.0,68.444,825.195,-525.046,659.257,P
76.172,74.996,68.279,66.203,90.0,68.78,225.622,-997.56,943.848,P
75.061,74.816,67.709,65.785,90.0,69.072,590.914,-643.628,985.496,P
75.88,75.598,66.773,63.156,90.0,67.806,632.436,-502.521,425.705,P
77.928,73.431,66.325,64.229,90.0,66.832,841.892,-925.116,913.001,P
76.843,75.079,66.763,65.556,90.0,68.369,953.16,-449.065,794.769,P
74.11,75.486,68.754,65.124,90.0,66.915,572.476,-721.961,521.949,P
74.729,74.82,65.466,63.915,90.0,69.067,642.771,-610.835,834.058,P
74.899,76.268,67.792,66.452,90.0,68.341,850.808,-847.696,932.463,P
76.106,76.745,66.946,66.314,90.0,69.213,619.363,-859.762,907.123,P
74.346,73.156,66.749,63.306,90.0,66.472,826.271,-841.991,495.136,P
77.306,76.683,68.034,63.872,90.0,68.671,914.83,-373.121,362.725,P
75.334,73.37,65.537,63.023,90.0,67.169,516.859,-494.076,530.782,P
77.578,76.324,65.548,64.02,90.0,68.74,882.772,-220.36,440.623,P
74.014,74.715,67.468,64.499,90.0,66.862,464.342,-200.894,698.626,P
75.523,74.258,68.003,64.971,90.0,67.396,905.592,-53.282,26.76,P
75.458,74.391,66.501,66.128,90.0,68.142,677.205,-335.823,971.814,P
74.612,76.942,66.717,66.675,90.0,67.538,868.979,-75.533,552.397,P
77.176,75.037,65.199,65.603,90.0,67.536,84.419,-147.251,369.144,P
76.156,76.312,67.543,63.793,90.0,69.051,703.12,-643.545,131.046,P
75.955,73.78,68.665,66.065,90.0,68.36,153.391,-889.346,79.0,P
77.463,76.082,66.276,65.998,90.0,66.073,623.013,-672.402,364.608,P
76.387,73.291,67.509,65.28,90.0,66.63,645.174,-222.212,334.863,P
76.525,76.358,66.187,65.276,90.0,68.323,229.691,-82.483,671.532,P
77.056,76.4,66.638,66.456,90.0,66.007,723.788,-945.275,810.286,P
74.497,74.241,65.075,65.715,90.0,66.014,650.819,-861.145,874.536,P
74.215,76.7,67.174,64.843,90.0,67.958,95.661,-334.85,192.916,P
75.818,73.011,67.425,66.066,90.0,69.983,77.174,-65.313,845.101,P
77.89,76.34,66.788,65.671,90.0,66.162,363.226,-143.092,538.979,P
75.613,74.737,66.058,66.04,90.0,68.793,988.544,-214.707,38.349,P
77.497,76.244,65.259,66.795,90.0,69.072,258.896,-940.204,827.677,P
75.063,76.832,67.127,66.584,90.0,68.026,532.277,-956.995,834.638,P
77.846,74.74,67.854,64.86,90.0,69.985,395.247,-610.924,430.123,P
74.722,74.078,66.232,63.464,90.0,66.642,367.066,-45.691,510.797,P
76.627,73.442,65.894,64.336,90.0,68.168,312.753,-990.799,868.081,P
76.814,76.311,67.075,64.643,90.0,67.788,246.387,-29.269,940.608,P
77.0,73.41,66.091,63.233,90.0,67.386,25.662,-869.603,552.507,P
76.029,75.164,68.242,64.032,90.0,68.781,418.713,-511.574,517.596,P
74.334,76.116,67.86,65.762,90.0,67.202,122.452,-463.99,308.973,P
77.42,76.916,67.939,63.933,90.0,69.755,466.184,-399.814,404.128,P
76.385,76.155,67.386,65.934,90.0,69.515,258.201,-54.244,223.44,P
76.432,75.521,65.911,65.846,90.0,69.876,187.19,-779.405,865.658,P
74.841,76.726,66.623,63.686,90.0,66.731,516.012,-159.372,636.83,P
77.515,76.683,67.674,65.611,90.0,66.846,171.821,-167.732,232.775,P
75.358,76.6,67.945,63.843,90.0,69.306,734.833,-891.445,950.858,P
75.94,75.037,67.189,63.275,90.0,69.713,450.282,-676.299,818.864,P
77.195,76.932,67.919,65.298,90.0,67.691,230.122,-402.537,734.142,P
76.481,75.431,65.661,65.251,90.0,66.9,750.636,-731.975,635.163,P
77.591,74.998,65.268,64.283,90.0,68.646,959.204,-954.265,508.641,P
75.173,73.374,66.728,65.316,90.0,66.087,197.166,-591.9,664.333,P
75.801,74.369,65.701,65.547,90.0,66.87,28.666,-315.5,238.544,P
75.993,73.828,66.982,64.815,90.0,68.701,123.509,-672.567,815.269,P
74.421,74.154,68.785,65.681,90.0,69.065,412.617,-339.055,202.777,P
75.141,76.99,67.687,63.603,90.0,66.561,181.971,-639.208,453.434,P
74.733,73.849,67.196,64.875,90.0,67.457,258.327,-594.304,797.478,P
76.122,73.918,66.058,66.443,90.0,68.027,479.877,-291.077,438.25,P
75.489,75.727,65.995,66.486,90.0,66.12,763.275,-12.905,849.235,P
75.266,73.451,67.013,66.185,90.0,67.615,420.678,-380.082,132.95,P
76.798,74.838,65.307,65.529,90.0,66.401,167.608,-136.563,922.007,P
75.578,76.365,67.373,66.535,90.0,66.949,605.492,-190.654,350.793,P
75.419,76.709,68.435,65.093,90.0,68.861,142.393,-105.558,615.146,P
76.019,75.343,65.958,63.297,90.0,68.653,582.593,-885.081,995.71,P
75.739,73.878,66.512,64.101,90.0,68.917,69.115,-852.39,879.137,P
77.243,73.185,67.794,65.054,90.0,68.517,249.435,-857.662,272.352,P
75.32,76.304,66.275,65.156,90.0,69.835,688.772,-990.059,447.381,P
75.421,73.023,67.381,66.156,90.0,67.0,39.369,-647.304,501.84,P
74.982,76.121,66.414,63.304,90.0,67.406,66.032,-610.478,428.108,P
76.502,73.016,67.804,66.908,90.0,67.292,282.496,-114.014,882.08,P
78.361,75.183,77.505,66.018,90.0,66.116,3.413,-1.413,839.536,Q
78.301,76.496,77.222,66.155,90.0,67.432,2.221,-1.477,129.559,Q
79.886,75.851,77.484,68.921,90.0,67.619,1.349,-2.075,319.379,Q
76.253,76.5,75.61,67.69,90.0,68.335,1.829,-2.422,996.958,Q
79.487,77.243,77.341,65.827,90.0,68.347,1.788,-1.645,316.162,Q
76.468,78.896,74.48,66.687,90.0,68.237,2.885,-1.241,939.057,Q
77.019,75.61,74.624,65.333,90.0,68.039,0.569,-2.554,409.367,Q
79.951,75.647,75.078,68.341,90.0,66.035,0.703,-0.951,80.023,Q
77.551,77.691,76.311,68.495,90.0,66.27,1.663,-0.402,77.467,Q
79.816,76.368,77.898,68.536,90.0,66.945,3.425,-2.496,397.539,Q
78.631,77.826,74.385,65.439,90.0,67.891,3.818,-1.399,944.213,Q
76.985,77.383,74.194,66.042,90.0,65.24,3.984,-0.83,167.817,Q
77.957,76.897,74.996,67.076,90.0,67.121,0.806,-0.275,723.727,Q
77.014,76.442,74.125,67.787,90.0,65.396,2.184,-0.008,846.537,Q
78.565,77.123,76.235,66.696,90.0,68.022,1.678,-2.494,638.944,Q
78.416,76.241,77.166,67.609,90.0,67.554,1.438,-1.548,940.819,Q
77.234,75.021,74.359,67.746,90.0,66.883,3.009,-1.394,131.336,Q
78.715,78.811,75.42,67.503,90.0,68.545,1.532,-0.408,833.155,Q
79.969,78.124,77.968,66.589,90.0,66.036,0.112,-0.173,265.834,Q
76.058,77.648,76.848,68.157,90.0,66.576,1.952,-1.16,626.343,Q
78.325,77.59,74.721,67.819,90.0,68.63,0.448,-0.435,335.783,Q
78.795,78.794,76.275,65.828,90.0,67.881,0.215,-1.646,864.454,Q
79.881,76.964,75.939,66.053,90.0,66.595,2.249,-1.485,478.725,Q
79.376,77.143,74.147,65.762,90.0,65.218,0.068,-1.278,219.401,Q
79.194,76.866,76.114,67.67,90.0,68.822,0.144,-1.602,173.098,Q
79.592,76.373,76.226,67.238,90.0,68.046,1.245,-2.842,764.585,Q
78.5,75.811,76.129,65.497,90.0,66.649,2.353,-0.529,301.574,Q
76.422,76.03,75.677,65.881,90.0,67.512,3.103,-0.016,200.381,Q
76.736,77.353,74.246,66.854,90.0,65.904,2.417,-2.254,902.151,Q
76.743,76.03,74.336,68.451,90.0,67.491,1.16,-1.281,595.225,Q
78.633,78.779,75.188,66.517,90.0,68.785,3.431,-1.308,442.821,Q
79.376,75.805,75.006,66.742,90.0,67.978,0.057,-0.709,508.241,Q
76.086,76.655,75.347,66.007,90.0,65.553,3.71,-0.643,531.467,Q
77.399,77.302,74.597,66.721,90.0,65.062,2.279,-1.561,742.446,Q
78.289,77.574,74.791,67.804,90.0,67.277,1.057,-0.113,723.805,Q
78.099,75.008,76.98,65.542,90.0,66.842,2.351,-0.187,476.374,Q
78.247,76.565,76.091,67.952,90.0,67.934,3.429,-0.723,696.864,Q
77.441,75.382,76.023,65.068,90.0,65.404,0.652,-2.729,298.502,Q
79.646,77.108,75.357,66.01,90.0,67.421,0.944,-2.261,320.876,Q
78.991,78.296,75.275,68.665,90.0,66.706,3.193,-2.381,324.966,Q
76.698,75.13,74.888,68.91,90.0,67.194,3.862,-0.061,545.785,Q
76.602,77.657,74.768,66.638,90.0,68.783,0.079,-2.685,887.681,Q
78.815,78.714,77.473,66.856,90.0,67.667,3.64,-2.974,334.934,Q
77.953,76.788,76.381,68.201,90.0,68.896,2.007,-1.81,414.104,Q
77.43,78.636,74.004,65.399,90.0,66.875,2.873,-1.745,161.203,Q
77.694,76.319,74.776,68.639,90.0,68.205,2.256,-1.77,593.486,Q
76.705,76.091,75.791,67.885,90.0,67.833,3.946,-1.002,985.234,Q
76.986,76.329,76.92,67.287,90.0,65.685,1.543,-1.562,479.974,Q
77.638,76.765,76.096,68.139,90.0,67.091,3.687,-1.869,426.041,Q
76.523,78.363,76.977,66.007,90.0,68.033,2.365,-1.097,222.816,Q
77.743,76.127,75.3,67.139,90.0,68.008,0.584,-2.293,720.634,Q
79.431,77.437,77.599,66.973,90.0,66.601,2.266,-1.75,394.942,Q
77.622,78.087,77.458,66.278,90.0,66.83,3.388,-1.94,131.874,Q
78.631,78.734,74.902,65.39,90.0,68.478,3.229,-0.332,563.823,Q
76.784,76.178,76.319,67.569,90.0,67.749,0.802,-1.42,238.347,Q
78.024,75.628,76.272,68.005,90.0,65.523,3.38,-2.623,764.855,Q
77.465,76.356,75.278,65.754,90.0,68.362,2.601,-2.923,978.368,Q
79.349,75.135,75.112,67.664,90.0,66.511,2.963,-2.15,67.637,Q
79.027,78.865,75.267,68.19,90.0,65.451,2.728,-1.221,77.706,Q
76.512,78.478,75.974,67.682,90.0,66.093,3.773,-2.077,394.621,Q
76.731,77.748,75.316,66.556,90.0,68.521,1.808,-1.953,288.437,Q
79.769,78.88,76.738,68.31,90.0,68.52,0.117,-1.744,170.193,Q
79.053,76.908,76.345,68.324,90.0,68.053,0.455,-2.093,571.86,Q
78.523,75.913,74.569,66.301,90.0,67.35,2.753,-1.843,211.614,Q
78.022,77.441,74.763,65.47,90.0,65.195,2.702,-2.84,962.985,Q
78.636,78.799,75.384,67.878,90.0,65.381,2.977,-0.306,954.896,Q
76.013,77.931,74.383,67.69,90.0,65.466,0.46,-2.413,465.736,Q
79.919,77.663,75.316,65.53,90.0,68.898,2.088,-0.972,214.741,Q
79.82,78.866,76.832,68.452,90.0,65.477,1.795,-2.539,982.969,Q
79.341,76.221,77.266,68.618,90.0,67.233,0.386,-1.668,48.454,Q
79.252,75.406,75.4,66.57,90.0,67.091,0.228,-2.535,122.677,Q
76.6,75.285,76.238,67.519,90.0,68.499,3.977,-1.038,674.234,Q
77.617,76.049,76.841,66.045,90.0,65.763,2.101,-0.232,520.418,Q
77.863,78.685,74.845,65.511,90.0,67.314,1.961,-1.61,980.137,Q
76.937,78.292,77.585,68.855,90.0,66.528,3.67,-0.322,541.171,Q
76.561,76.495,76.445,68.201,90.0,65.303,1.321,-1.35,67.113,Q
79.124,78.293,76.326,66.901,90.0,67.938,3.468,-2.087,153.102,Q
79.586,76.988,76.144,67.089,90.0,68.067,2.428,-2.357,312.879,Q
77.193,78.823,77.52,68.719,90.0,67.922,0.178,-0.726,649.237,Q
78.344,77.233,75.063,65.191,90.0,68.896,2.922,-2.57,440.809,Q
78.432,77.944,77.687,68.579,90.0,65.896,1.92,-0.608,873.75,Q
79.845,76.525,76.622,67.592,90.0,68.222,2.494,-1.081,241.417,Q
78.569,76.074,76.641,67.167,90.0,66.677,1.51,-0.818,411.837,Q
77.869,76.88,76.457,66.348,90.0,66.14,1.342,-1.625,361.03,Q
77.621,76.529,77.88,67.742,90.0,67.085,0.728,-1.751,13.369,Q
77.94,75.465,77.497,65.78,90.0,66.706,2.509,-0.848,811.255,Q
77.363,77.852,76.934,65.138,90.0,68.706,2.666,-2.163,749.103,Q
76.17,78.962,77.11,66.53,90.0,68.847,2.813,-2.397,140.52,Q
79.79,75.775,75.819,68.949,90.0,67.188,1.089,-2.662,120.405,Q
79.032,76.192,75.676,67.491,90.0,68.907,3.017,-0.321,710.415,Q
77.396,77.01,75.638,68.735,90.0,68.901,3.536,-2.035,17.062,Q
79.672,76.585,74.488,67.486,90.0,65.635,1.537,-1.38,150.214,Q
77.555,77.257,74.61,65.907,90.0,68.699,0.53,-0.145,602.167,Q
79.007,76.588,77.925,65.927,90.0,65.971,3.169,-0.89,272.961,Q
77.429,76.352,74.049,67.9,90.0,67.959,3.638,-1.23,457.948,Q
78.42,77.098,76.386,65.133,90.0,65.104,2.65,-2.118,918.448,Q
77.427,76.654,74.061,66.854,90.0,65.048,3.817,-1.581,573.215,Q
76.556,75.64,74.936,65.035,90.0,68.876,0.698,-0.74,826.727,Q
77.617,76.054,76.19,68.449,90.0,66.726,3.888,-0.567,29.203,Q
78.08,76.106,75.471,65.839,90.0,67.114,3.459,-0.361,625.88,Q
77.209,74.61,69.456,64.305,90.0,69.497,-731.335,-0.666,5.88,R
74.87,74.739,68.11,64.64,90.0,69.188,-449.114,-1.307,1.56,R
74.896,77.147,68.805,61.346,90.0,69.555,-774.011,0.617,5.301,R
76.064,76.236,70.073,63.729,90.0,69.443,-243.279,-1.647,0.898,R
76.441,76.971,67.794,63.215,90.0,71.387,-526.34,0.533,5.643,R
77.807,75.78,67.058,63.474,90.0,69.294,-296.705,0.795,2.189,R
75.217,77.297,70.953,62.058,90.0,70.998,-887.85,-0.519,4.591,R
75.747,75.831,70.479,63.31,90.0,69.464,-576.67,0.835,1.76,R
74.755,77.208,67.931,63.11,90.0,69.465,-292.53,-0.309,-0.597,R
74.911,74.346,70.939,63.739,90.0,70.191,-8.292,-1.619,3.251,R
74.242,77.923,70.631,64.959,90.0,72.367,-808.665,-0.283,1.446,R
76.603,75.707,68.238,64.333,90.0,71.329,-906.062,0.387,3.217,R
76.793,74.513,67.287,64.485,90.0,71.167,-131.878,0.674,2.285,R
74.086,74.603,69.795,64.975,90.0,72.809,-390.653,0.838,3.94,R
74.949,76.68,69.945,63.815,90.0,71.855,-804.138,-1.543,1.35,R
76.633,76.596,70.135,62.938,90.0,72.681,-141.42,0.583,4.362,R
75.616,74.979,68.938,63.756,90.0,71.312,-838.6,0.405,4.391,R
75.455,75.026,68.492,61.893,90.0,72.563,-643.584,0.12,0.128,R
77.291,77.147,67.277,62.621,90.0,69.51,-244.511,-0.579,3.397,R
74.506,77.047,68.834,61.762,90.0,72.632,-150.799,-0.262,-1.778,R
77.921,74.17,70.245,62.188,90.0,69.78,-411.088,0.906,-1.403,R
74.201,75.122,69.942,61.565,90.0,72.208,-174.528,-0.597,4.132,R
74.71,75.552,67.135,63.253,90.0,69.944,-29.845,-1.602,-1.541,R
75.114,77.38,67.589,62.781,90.0,70.395,-629.014,-0.115,1.951,R
75.587,75.187,67.418,62.568,90.0,72.733,-275.095,-1.481,5.896,R
75.701,77.331,70.978,61.218,90.0,69.197,-818.42,-0.238,3.521,R
74.269,76.102,67.411,62.907,90.0,71.266,-656.938,0.035,0.831,R
74.92,75.99,68.481,62.283,90.0,72.228,-505.368,-0.993,2.937,R
76.377,76.418,69.152,63.17,90.0,70.793,-806.188,0.078,3.754,R
74.844,74.516,69.304,62.941,90.0,71.814,-702.822,0.896,0.211,R
76.909,75.348,70.154,61.458,90.0,71.089,-384.137,-0.186,4.82,R
77.672,74.915,67.74,61.119,90.0,69.948,-839.774,-1.374,2.455,R
74.305,75.779,70.495,63.421,90.0,69.032,-799.059,-1.161,1.811,R
77.705,74.203,69.129,61.917,90.0,71.854,-870.063,-1.826,-1.667,R
75.672,74.036,70.261,63.906,90.0,70.749,-134.902,-0.37,-1.814,R
75.978,75.487,68.679,62.441,90.0,70.143,-381.031,-0.927,3.66,R
75.102,76.639,67.458,63.468,90.0,70.213,-135.575,-0.006,-1.963,R
74.649,76.291,67.724,61.759,90.0,70.204,-533.652,0.136,3.9,R
77.986,76.471,68.053,62.935,90.0,69.999,-739.537,-0.409,3.688,R
